date,commission,direction,price,size,ticker,total cost,value
2005-08-25,0.0,BUY,44.726708,388,ABHQADOEYC,17353.962704,17353.962704
2005-08-25,0.0,BUY,20.613091500000003,125,PERUYEEZPM,2576.6364375000003,2576.6364375000003
2005-08-25,0.0,BUY,255.10826050000003,12,VTITGRIXDS,3061.2991260000003,3061.2991260000003
2005-08-25,0.0,BUY,30.964644000000003,60,HSWZIDUFXB,1857.8786400000001,1857.8786400000001
2005-08-25,0.0,BUY,26.844026000000007,698,YQKEHAUZRZ,18737.130148000004,18737.130148000004
2005-08-25,0.0,BUY,20.60309,131,CUZITHTGTK,2699.0047900000004,2699.0047900000004
2005-08-25,0.0,BUY,21.883282,81,BVRCVWGBFV,1772.545842,1772.545842
2005-08-25,0.0,BUY,22.843426,119,TOVXYIKKXX,2718.367694,2718.367694
2005-08-25,0.0,BUY,66.7600125,282,FJEQMXVEAI,18826.323525,18826.323525
2005-08-25,0.0,BUY,56.25843750000001,29,AYQTONEEHZ,1631.4946875000003,1631.4946875000003
2005-08-25,0.0,BUY,24.603690000000004,72,IUSPJRUVEM,1771.4656800000002,1771.4656800000002
2005-08-25,0.0,BUY,88.68330050000002,211,UJKOOCYBPG,18712.176405500002,18712.176405500002
2005-08-25,0.0,BUY,25.193778500000004,741,HYNLPTOHUB,18668.589868500003,18668.589868500003
2005-08-25,0.0,BUY,41.426213000000004,63,MHVBCQEUZR,2609.851419,2609.851419
2005-08-25,0.0,BUY,38.645796000000004,40,VUKUAUGPBE,1545.8318400000003,1545.8318400000003
2005-08-25,0.0,BUY,9.721458000000002,368,LDBTFVGFKI,3577.4965440000005,3577.4965440000005
2005-08-25,0.0,BUY,22.483372,811,LUPEESGVQW,18234.014692,18234.014692
2005-08-25,0.0,BUY,67.13006800000001,56,PYLAKUNPXF,3759.2838080000006,3759.2838080000006
2005-08-25,0.0,BUY,7.701155000000001,353,UTDVHEGTSC,2718.507715,2718.507715
2005-11-18,0.0,SELL,54.331849000000005,-30,OVIGQGTCOK,1755.2632500000002,1755.2632500000002
2005-11-18,0.0,SELL,47.492875,-388,ABHQADOEYC,17353.962704,17353.962704
2005-11-18,0.0,SELL,249.7725285,-12,VTITGRIXDS,3061.2991260000003,3061.2991260000003
2005-11-18,0.0,SELL,30.8053785,-60,HSWZIDUFXB,1857.8786400000001,1857.8786400000001
2005-11-18,0.0,SELL,26.006098500000004,-698,YQKEHAUZRZ,18737.130148000004,18737.130148000004
2005-11-18,0.0,SELL,20.9468575,-131,CUZITHTGTK,2699.0047900000004,2699.0047900000004
2005-11-18,0.0,SELL,25.526170500000003,-81,BVRCVWGBFV,1772.545842,1772.545842
2005-11-18,0.0,SELL,22.7865815,-119,TOVXYIKKXX,2718.367694,2718.367694
2005-11-18,0.0,SELL,70.5194205,-282,FJEQMXVEAI,18826.323525,18826.323525
2005-11-18,0.0,SELL,57.4413825,-29,AYQTONEEHZ,1631.4946875000003,1631.4946875000003
2005-11-18,0.0,SELL,25.096235,-72,IUSPJRUVEM,1771.4656800000002,1771.4656800000002
2005-11-18,0.0,SELL,84.3773415,-211,UJKOOCYBPG,18712.176405500002,18712.176405500002
2005-11-18,0.0,SELL,26.1660745,-741,HYNLPTOHUB,18668.589868500003,18668.589868500003
2005-11-18,0.0,SELL,33.94490750000001,-40,VUKUAUGPBE,1545.8318400000003,1545.8318400000003
2005-11-18,0.0,SELL,7.908813500000001,-368,LDBTFVGFKI,3577.4965440000005,3577.4965440000005
2005-11-18,0.0,SELL,22.636604000000002,-811,LUPEESGVQW,18234.014692,18234.014692
2005-11-18,0.0,SELL,7.5888615,-353,UTDVHEGTSC,2718.507715,2718.507715
2005-11-18,0.0,BUY,33.31499650000001,391,CAPHSEVSIM,13026.163631500003,13026.163631500003
2005-11-18,0.0,BUY,26.2539375,20,PERUYEEZPM,525.07875,525.07875
2005-11-18,0.0,BUY,2.780417,1667,VBUPOXHOXO,4634.955139,4634.955139
2005-11-18,0.0,BUY,20.5930885,300,QJSDMNQTGY,6177.92655,6177.92655
2005-11-18,0.0,BUY,61.46921900000001,128,CBFURSBBXV,7868.060032000001,7868.060032000001
2005-11-18,0.0,BUY,29.804470000000002,197,AFBFCRHCWL,5871.48059,5871.48059
2005-11-18,0.0,BUY,25.013751500000005,215,GHZUMHVCCK,5377.956572500001,5377.956572500001
2005-11-18,0.0,BUY,38.95584250000001,139,GIAUWNHJNY,5414.862107500001,5414.862107500001
2005-11-18,0.0,BUY,9.731459500000001,373,MKYFXWIYNY,3629.8343935000007,3629.8343935000007
2005-11-18,0.0,BUY,28.774315500000004,422,RILOKOJFFJ,12142.761141,12142.761141
2005-11-18,0.0,BUY,17.042556,339,RASJYJUBBT,5777.4264840000005,5777.4264840000005
2005-11-18,0.0,BUY,2.0003,3045,ODMVBZLTDA,6090.913500000001,6090.913500000001
2005-11-18,0.0,BUY,17.612641500000002,311,OICJKYZNZR,5477.5315065,5477.5315065
2005-11-18,0.0,BUY,18.952842500000003,278,HZACMHQYIB,5268.890215,5268.890215
2005-11-18,0.0,BUY,106.32594650000001,50,IITQJPKUQM,5316.2973250000005,5316.2973250000005
2005-11-18,0.0,BUY,42.42636300000001,16,MHVBCQEUZR,678.8218080000001,678.8218080000001
2005-11-18,0.0,BUY,34.02510300000001,434,KZFPYTFQWH,14766.894702000003,14766.894702000003
2005-11-18,0.0,BUY,61.14917100000001,113,CWEYXALSBM,6909.856323000001,6909.856323000001
2005-11-18,0.0,BUY,48.607290000000006,145,XLXYZGYAGZ,7048.057050000001,7048.057050000001
2005-11-18,0.0,BUY,30.9746455,177,PHNHQKMVLT,5482.5122535,5482.5122535
2005-11-18,0.0,BUY,17.672650500000003,507,EQXCMVBTAU,8960.033803500002,8960.033803500002
2006-02-16,0.0,SELL,32.0651895,-391,CAPHSEVSIM,13026.163631500003,13026.163631500003
2006-02-16,0.0,SELL,40.583911500000006,-145,PERUYEEZPM,3101.7151875000004,3101.7151875000004
2006-02-16,0.0,SELL,3.5094735,-1667,VBUPOXHOXO,4634.955139,4634.955139
2006-02-16,0.0,SELL,20.996850000000002,-300,QJSDMNQTGY,6177.92655,6177.92655
2006-02-16,0.0,SELL,68.7196905,-128,CBFURSBBXV,7868.060032000001,7868.060032000001
2006-02-16,0.0,SELL,28.2657595,-197,AFBFCRHCWL,5871.48059,5871.48059
2006-02-16,0.0,SELL,21.9667045,-215,GHZUMHVCCK,5377.956572500001,5377.956572500001
2006-02-16,0.0,SELL,38.674198,-139,GIAUWNHJNY,5414.862107500001,5414.862107500001
2006-02-16,0.0,SELL,10.698395,-373,MKYFXWIYNY,3629.8343935000007,3629.8343935000007
2006-02-16,0.0,SELL,30.1454775,-422,RILOKOJFFJ,12142.761141,12142.761141
2006-02-16,0.0,SELL,16.487526499999998,-339,RASJYJUBBT,5777.4264840000005,5777.4264840000005
2006-02-16,0.0,SELL,2.139679,-3045,ODMVBZLTDA,6090.913500000001,6090.913500000001
2006-02-16,0.0,SELL,15.0677395,-311,OICJKYZNZR,5477.5315065,5477.5315065
2006-02-16,0.0,SELL,117.95230449999998,-19,IITQJPKUQM,2020.1929835000003,2020.1929835000003
2006-02-16,0.0,SELL,36.974453,-79,MHVBCQEUZR,3288.673227,3288.673227
2006-02-16,0.0,SELL,40.753886,-434,KZFPYTFQWH,14766.894702000003,14766.894702000003
2006-02-16,0.0,SELL,70.4994235,-49,CWEYXALSBM,2996.3093790000003,2996.3093790000003
2006-02-16,0.0,SELL,53.51197200000001,-61,XLXYZGYAGZ,2965.04469,2965.04469
2006-02-16,0.0,SELL,34.044892499999996,-177,PHNHQKMVLT,5482.5122535,5482.5122535
2006-02-16,0.0,SELL,71.37929150000001,-56,PYLAKUNPXF,3759.2838080000006,3759.2838080000006
2006-02-16,0.0,SELL,17.257411,-507,EQXCMVBTAU,8960.033803500002,8960.033803500002
2006-02-16,0.0,BUY,44.696703500000005,155,LBPQKWIKHR,6927.989042500001,6927.989042500001
2006-02-16,0.0,BUY,16.412461500000003,479,RJTDQVLQNT,7861.569058500001,7861.569058500001
2006-02-16,0.0,BUY,17.262589000000002,374,NNULSIPJPM,6456.208286000001,6456.208286000001
2006-02-16,0.0,BUY,17.062559,262,MNQKNRYQFI,4470.390458,4470.390458
2006-02-16,0.0,BUY,70.1805255,55,GCFRCUOHJW,3859.9289025000003,3859.9289025000003
2006-02-16,0.0,BUY,26.193928500000005,267,HGAYBVCGMJ,6993.778909500002,6993.778909500002
2006-02-16,0.0,BUY,76.88153050000001,113,DAUWFDOGVY,8687.612946500001,8687.612946500001
2006-02-16,0.0,BUY,41.786267,326,SZYITZGHGW,13622.323042,13622.323042
2006-02-16,0.0,BUY,46.987047000000004,152,KMPRUKNWQU,7142.0311440000005,7142.0311440000005
2006-02-16,0.0,BUY,59.0588575,59,JMGNCKMPIT,3484.4725925000002,3484.4725925000002
2006-02-16,0.0,BUY,23.223483,309,VFQANZBKBI,7176.056247,7176.056247
2006-02-16,0.0,BUY,28.064209,192,IWBMYNULTN,5388.328128,5388.328128
2006-02-16,0.0,BUY,129.22938150000002,29,ATFQNUDNTA,3747.6520635000006,3747.6520635000006
2006-02-16,0.0,BUY,35.465319,166,NCPCYAPORH,5887.242954,5887.242954
2006-02-16,0.0,BUY,231.47471600000003,17,JBLDAJHWHP,3935.0701720000006,3935.0701720000006
2006-02-16,0.0,BUY,58.2587375,94,GMXOWJHWEN,5476.321325,5476.321325
2006-02-16,0.0,BUY,24.303645000000003,79,HZACMHQYIB,1919.9879550000003,1919.9879550000003
2006-02-16,0.0,BUY,19.502925,352,PYQEPSJEVQ,6865.029600000001,6865.029600000001
2006-02-16,0.0,BUY,40.186027,203,BXIEWJTZUE,8157.763481000001,8157.763481000001
2006-02-16,0.0,BUY,14.1121165,722,JQTRQMSUYS,10188.948113,10188.948113
2006-02-16,0.0,BUY,41.146171,188,PKDZURUGHE,7735.480148000001,7735.480148000001
2006-05-15,0.0,SELL,47.0229455,-155,LBPQKWIKHR,6927.989042500001,6927.989042500001
2006-05-15,0.0,SELL,17.3274005,-479,RJTDQVLQNT,7861.569058500001,7861.569058500001
2006-05-15,0.0,SELL,17.297405,-374,NNULSIPJPM,6456.208286000001,6456.208286000001
2006-05-15,0.0,SELL,14.0878865,-262,MNQKNRYQFI,4470.390458,4470.390458
2006-05-15,0.0,SELL,67.4598795,-55,GCFRCUOHJW,3859.9289025000003,3859.9289025000003
2006-05-15,0.0,SELL,27.065939500000002,-267,HGAYBVCGMJ,6993.778909500002,6993.778909500002
2006-05-15,0.0,SELL,75.0387425,-113,DAUWFDOGVY,8687.612946500001,8687.612946500001
2006-05-15,0.0,SELL,51.072338,-152,KMPRUKNWQU,7142.0311440000005,7142.0311440000005
2006-05-15,0.0,SELL,55.971602999999995,-59,JMGNCKMPIT,3484.4725925000002,3484.4725925000002
2006-05-15,0.0,SELL,18.407238500000002,-309,VFQANZBKBI,7176.056247,7176.056247
2006-05-15,0.0,SELL,28.545717500000006,-192,IWBMYNULTN,5388.328128,5388.328128
2006-05-15,0.0,SELL,131.3302975,-29,ATFQNUDNTA,3747.6520635000006,3747.6520635000006
2006-05-15,0.0,SELL,32.8450725,-166,NCPCYAPORH,5887.242954,5887.242954
2006-05-15,0.0,SELL,242.72358599999995,-17,JBLDAJHWHP,3935.0701720000006,3935.0701720000006
2006-05-15,0.0,SELL,58.59121000000001,-94,GMXOWJHWEN,5476.321325,5476.321325
2006-05-15,0.0,SELL,125.07123650000001,-2,IITQJPKUQM,212.65189300000003,212.65189300000003
2006-05-15,0.0,SELL,18.147277499999998,-352,PYQEPSJEVQ,6865.029600000001,6865.029600000001
2006-05-15,0.0,SELL,38.6442025,-203,BXIEWJTZUE,8157.763481000001,8157.763481000001
2006-05-15,0.0,SELL,13.19802,-722,JQTRQMSUYS,10188.948113,10188.948113
2006-05-15,0.0,SELL,42.183671499999996,-188,PKDZURUGHE,7735.480148000001,7735.480148000001
2006-05-15,0.0,SELL,67.54986600000001,-64,CWEYXALSBM,3913.5469440000006,3913.5469440000006
2006-05-15,0.0,SELL,47.372893000000005,-84,XLXYZGYAGZ,4083.0123600000006,4083.0123600000006
2006-05-15,0.0,BUY,24.243636000000002,1049,XLI,25431.574164,25431.574164
2006-05-15,0.0,BUY,42.80642,225,REZEIDNUVT,9631.444500000001,9631.444500000001
2006-05-15,0.0,BUY,40.906135,89,BXWVUGKTOU,3640.646015,3640.646015
2006-05-15,0.0,BUY,32.35485250000001,292,ZLWWSVVKXT,9447.616930000002,9447.616930000002
2006-05-15,0.0,SELL,60.710892,-96,SZYITZGHGW,4011.481632,4011.481632
2006-05-15,0.0,BUY,91.3637025,102,CBFURSBBXV,9319.097655,9319.097655
2006-05-15,0.0,BUY,32.174825500000004,124,AFBFCRHCWL,3989.6783620000006,3989.6783620000006
2006-05-15,0.0,BUY,35.725358,113,RVYMFTDWWB,4036.965454,4036.965454
2006-05-15,0.0,BUY,61.49922350000001,170,MNPJIKGJAO,10454.867995,10454.867995
2006-05-15,0.0,BUY,2.9504425000000003,4117,FVTXPFYRUO,12146.971772500001,12146.971772500001
2006-05-15,0.0,BUY,15.302295000000003,564,MBVCGTIYUB,8630.494380000002,8630.494380000002
2006-05-15,0.0,BUY,38.1557225,114,THFWWDQJZL,4349.752365,4349.752365
2006-05-15,0.0,BUY,21.883282,169,RBQKKTELUE,3698.2746580000003,3698.2746580000003
2006-05-15,0.0,SELL,33.015047,-20,HZACMHQYIB,402.7382728291317,402.7382728291317
2006-05-15,0.0,BUY,29.724458000000002,141,VTDCXOHHIV,4191.148578,4191.148578
2006-05-15,0.0,BUY,48.047206,216,KZFPYTFQWH,10378.196496,10378.196496
2006-05-15,0.0,BUY,16.642496,560,YGGVNACZAY,9319.797760000001,9319.797760000001
2006-05-15,0.0,BUY,52.617891500000006,78,KFBLUVGQYZ,4104.1955370000005,4104.1955370000005
2006-08-09,0.0,SELL,53.232014,-230,SZYITZGHGW,9610.84141,9610.84141
2006-08-09,0.0,BUY,65.86987900000001,67,GMXOWJHWEN,4413.281893000001,4413.281893000001
2006-08-09,0.0,SELL,31.855221,-337,HZACMHQYIB,6786.139897170869,6786.139897170869
2006-08-09,0.0,SELL,124.481325,-29,IITQJPKUQM,3083.4524485000006,3083.4524485000006
2006-08-09,0.0,BUY,23.933589500000004,559,ULYELNDPFX,13378.876530500002,13378.876530500002
2006-08-09,0.0,BUY,50.847626000000005,106,YUQXABOZOW,5389.848356,5389.848356
2006-11-02,0.0,SELL,23.816427,-1049,XLI,25431.574164,25431.574164
2006-11-02,0.0,SELL,23.896414999999998,-559,ULYELNDPFX,13378.876530500002,13378.876530500002
2006-11-02,0.0,SELL,36.3645445,-225,REZEIDNUVT,9631.444500000001,9631.444500000001
2006-11-02,0.0,SELL,41.473777999999996,-89,BXWVUGKTOU,3640.646015,3640.646015
2006-11-02,0.0,SELL,47.172923,-106,YUQXABOZOW,5389.848356,5389.848356
2006-11-02,0.0,SELL,30.635404,-292,ZLWWSVVKXT,9447.616930000002,9447.616930000002
2006-11-02,0.0,SELL,96.00559699999998,-102,CBFURSBBXV,9319.097655,9319.097655
2006-11-02,0.0,SELL,35.3646945,-124,AFBFCRHCWL,3989.6783620000006,3989.6783620000006
2006-11-02,0.0,SELL,39.714042000000006,-113,RVYMFTDWWB,4036.965454,4036.965454
2006-11-02,0.0,SELL,57.611357,-170,MNPJIKGJAO,10454.867995,10454.867995
2006-11-02,0.0,SELL,2.959556,-4117,FVTXPFYRUO,12146.971772500001,12146.971772500001
2006-11-02,0.0,SELL,17.417387,-564,MBVCGTIYUB,8630.494380000002,8630.494380000002
2006-11-02,0.0,SELL,35.2047185,-114,THFWWDQJZL,4349.752365,4349.752365
2006-11-02,0.0,SELL,23.726440500000002,-169,RBQKKTELUE,3698.2746580000003,3698.2746580000003
2006-11-02,0.0,SELL,67.33989749999999,-67,GMXOWJHWEN,4413.281893000001,4413.281893000001
2006-11-02,0.0,SELL,31.945207500000002,-141,VTDCXOHHIV,4191.148578,4191.148578
2006-11-02,0.0,SELL,44.863269499999994,-216,KZFPYTFQWH,10378.196496,10378.196496
2006-11-02,0.0,SELL,19.0471425,-560,YGGVNACZAY,9319.797760000001,9319.797760000001
2006-11-02,0.0,SELL,54.85177099999999,-78,KFBLUVGQYZ,4104.1955370000005,4104.1955370000005
2006-11-02,0.0,BUY,29.054357500000002,222,XLY,6450.067365000001,6450.067365000001
2006-11-02,0.0,BUY,109.97649400000002,61,WPJTOJCNPX,6708.566134000001,6708.566134000001
2006-11-02,0.0,BUY,17.482622000000003,394,YUBPRLTNBW,6888.153068000001,6888.153068000001
2006-11-02,0.0,BUY,46.0169015,297,MGUUWANAZT,13667.019745500002,13667.019745500002
2006-11-02,0.0,BUY,25.203780000000002,205,XZXSLFSYDD,5166.7749,5166.7749
2006-11-02,0.0,BUY,15.622343,334,VQVPFEGMNM,5217.862562,5217.862562
2006-11-02,0.0,BUY,14.7722155,353,KCLQRGYPEA,5214.5920715,5214.5920715
2006-11-02,0.0,BUY,8.1712255,2128,EHNKKBKSFN,17388.367864,17388.367864
2006-11-02,0.0,BUY,20.923138000000005,296,BWDILOCUOE,6193.248848000001,6193.248848000001
2006-11-02,0.0,BUY,33.63504450000001,239,IBNSGEGAGO,8038.775635500002,8038.775635500002
2006-11-02,0.0,BUY,29.604440000000004,200,CUZITHTGTK,5920.888000000001,5920.888000000001
2006-11-02,0.0,BUY,12.811921500000004,818,JBRRDPWSAN,10480.151787000003,10480.151787000003
2006-11-02,0.0,BUY,47.8771805,148,KVBSTODHYL,7085.822714,7085.822714
2006-11-02,0.0,BUY,18.892833500000002,368,IWYKQROXNO,6952.562728000001,6952.562728000001
2006-11-02,0.0,BUY,55.988397,108,UDJOUCWRRL,6046.746876,6046.746876
2006-11-02,0.0,BUY,22.2333345,452,MSTCXEJXAH,10049.467194,10049.467194
2006-11-02,0.0,BUY,47.527128000000005,137,VUKUAUGPBE,6511.216536000001,6511.216536000001
2006-11-02,0.0,BUY,8.061209000000002,1687,GYQFPJJXUV,13599.259583000003,13599.259583000003
2006-11-02,0.0,BUY,13.982097000000003,620,EGEKWSIYPX,8668.900140000002,8668.900140000002
2006-11-02,0.0,BUY,2100.5250315000003,2,^SP500TR,4201.050063000001,4201.050063000001
2007-02-01,0.0,SELL,125.86111799999999,-61,WPJTOJCNPX,6708.566134000001,6708.566134000001
2007-02-01,0.0,SELL,17.7673345,-394,YUBPRLTNBW,6888.153068000001,6888.153068000001
2007-02-01,0.0,SELL,49.692545,-297,MGUUWANAZT,13667.019745500002,13667.019745500002
2007-02-01,0.0,SELL,32.215167,-205,XZXSLFSYDD,5166.7749,5166.7749
2007-02-01,0.0,SELL,14.577813,-334,VQVPFEGMNM,5217.862562,5217.862562
2007-02-01,0.0,SELL,14.9677545,-353,KCLQRGYPEA,5214.5920715,5214.5920715
2007-02-01,0.0,SELL,9.038644,-2128,EHNKKBKSFN,17388.367864,17388.367864
2007-02-01,0.0,SELL,22.5466175,-296,BWDILOCUOE,6193.248848000001,6193.248848000001
2007-02-01,0.0,SELL,33.0050485,-239,IBNSGEGAGO,8038.775635500002,8038.775635500002
2007-02-01,0.0,SELL,34.794779999999996,-200,CUZITHTGTK,5920.888000000001,5920.888000000001
2007-02-01,0.0,SELL,12.7880815,-818,JBRRDPWSAN,10480.151787000003,10480.151787000003
2007-02-01,0.0,SELL,48.7226905,-148,KVBSTODHYL,7085.822714,7085.822714
2007-02-01,0.0,SELL,19.2071185,-368,IWYKQROXNO,6952.562728000001,6952.562728000001
2007-02-01,0.0,SELL,60.530919,-108,UDJOUCWRRL,6046.746876,6046.746876
2007-02-01,0.0,SELL,22.166674500000003,-452,MSTCXEJXAH,10049.467194,10049.467194
2007-02-01,0.0,SELL,49.0626395,-137,VUKUAUGPBE,6511.216536000001,6511.216536000001
2007-02-01,0.0,SELL,9.098635,-1687,GYQFPJJXUV,13599.259583000003,13599.259583000003
2007-02-01,0.0,SELL,15.407688500000003,-620,EGEKWSIYPX,8668.900140000002,8668.900140000002
2007-02-01,0.0,BUY,31.354702500000005,550,XLY,17245.086375000003,17245.086375000003
2007-02-01,0.0,BUY,37.525628000000005,286,RBYEAHQCTL,10732.329608000002,10732.329608000002
2007-02-01,0.0,BUY,39.8159715,148,AFBFCRHCWL,5892.763782000001,5892.763782000001
2007-02-01,0.0,BUY,21.9932985,452,DRXWBFINAB,9940.970922,9940.970922
2007-02-01,0.0,BUY,28.944341,304,DULHQHDTZL,8799.079664,8799.079664
2007-02-01,0.0,BUY,24.843726000000004,524,RQLMPSIPOV,13018.112424000003,13018.112424000003
2007-02-01,0.0,BUY,39.725958000000006,132,HDFEZBWIFT,5243.826456000001,5243.826456000001
2007-02-01,0.0,BUY,26.974045500000003,360,YKWZDIGGIO,9710.65638,9710.65638
2007-02-01,0.0,BUY,85.6228415,185,GPGZHVSLIV,15840.2256775,15840.2256775
2007-02-01,0.0,BUY,38.39575850000001,218,JGQLNDBJAN,8370.275353,8370.275353
2007-02-01,0.0,BUY,42.506375000000006,125,EHFSSQOCKC,5313.296875000001,5313.296875000001
2007-02-01,0.0,BUY,35.265289,364,BJSOPFWJPS,12836.565196000001,12836.565196000001
2007-02-01,0.0,BUY,218.26273450000002,40,USCAZXGNRG,8730.509380000001,8730.509380000001
2007-02-01,0.0,BUY,21.023153,409,PDEKYBRIRR,8598.469577,8598.469577
2007-02-01,0.0,BUY,68.4002585,78,OGNURHQQJC,5335.220163000001,5335.220163000001
2007-02-01,0.0,BUY,2231.9447415000004,6,^SP500TR,13391.668449000003,13391.668449000003
2007-04-30,0.0,SELL,31.425285500000005,-772,XLY,23695.15374,23695.15374
2007-04-30,0.0,SELL,37.574363,-286,RBYEAHQCTL,10732.329608000002,10732.329608000002
2007-04-30,0.0,SELL,42.973552999999995,-148,AFBFCRHCWL,5892.763782000001,5892.763782000001
2007-04-30,0.0,SELL,31.155326000000002,-452,DRXWBFINAB,9940.970922,9940.970922
2007-04-30,0.0,SELL,34.794779999999996,-47,DULHQHDTZL,1360.3840270000003,1360.3840270000003
2007-04-30,0.0,SELL,25.2862065,-524,RQLMPSIPOV,13018.112424000003,13018.112424000003
2007-04-30,0.0,SELL,41.7437375,-132,HDFEZBWIFT,5243.826456000001,5243.826456000001
2007-04-30,0.0,SELL,27.6458525,-360,YKWZDIGGIO,9710.65638,9710.65638
2007-04-30,0.0,SELL,102.524619,-50,GPGZHVSLIV,4281.142075000001,4281.142075000001
2007-04-30,0.0,SELL,37.19442,-218,JGQLNDBJAN,8370.275353,8370.275353
2007-04-30,0.0,SELL,43.623455500000006,-125,EHFSSQOCKC,5313.296875000001,5313.296875000001
2007-04-30,0.0,SELL,35.544667499999996,-364,BJSOPFWJPS,12836.565196000001,12836.565196000001
2007-04-30,0.0,SELL,26.496025,-409,PDEKYBRIRR,8598.469577,8598.469577
2007-04-30,0.0,SELL,68.85966950000001,-78,OGNURHQQJC,5335.220163000001,5335.220163000001
2007-04-30,0.0,SELL,2297.235363,-8,^SP500TR,17592.718512000003,17592.718512000003
2007-04-30,0.0,BUY,61.88928200000001,379,MGUUWANAZT,23456.037878000003,23456.037878000003
2007-04-30,0.0,BUY,56.7585125,112,GWZJAEGAJW,6356.9534,6356.9534
2007-04-30,0.0,BUY,64.47967050000001,104,YUQXABOZOW,6705.885732000002,6705.885732000002
2007-04-30,0.0,BUY,30.744611000000003,220,EAWRZIPDPK,6763.814420000001,6763.814420000001
2007-04-30,0.0,BUY,23.843576000000002,301,WMYRAFQULM,7176.916376000001,7176.916376000001
2007-04-30,0.0,BUY,24.9537425,926,SWOQQZYORQ,23107.165555,23107.165555
2007-04-30,0.0,BUY,17.442616000000005,572,KRAHMBDDUY,9977.176352000002,9977.176352000002
2007-04-30,0.0,BUY,77.41161000000001,299,EIOMEVNYBL,23146.071390000005,23146.071390000005
2007-04-30,0.0,BUY,23.143471,587,RAMQRWMTFF,13585.217477,13585.217477
2007-04-30,0.0,BUY,50.227533,123,URKHULIOIY,6177.986559,6177.986559
2007-04-30,0.0,BUY,11.601740000000001,768,MCYZEAJMAF,8910.136320000001,8910.136320000001
2007-04-30,0.0,BUY,20.8131215,259,PYQEPSJEVQ,5390.5984685,5390.5984685
2007-04-30,0.0,SELL,264.4503265,-2,USCAZXGNRG,436.52546900000004,436.52546900000004
2007-04-30,0.0,BUY,33.85507750000001,383,OKILLULHHV,12966.494682500002,12966.494682500002
2007-07-25,0.0,SELL,32.735089,-257,DULHQHDTZL,7438.695637000002,7438.695637000002
2007-07-25,0.0,SELL,84.44733099999999,-135,GPGZHVSLIV,11559.0836025,11559.0836025
2007-07-25,0.0,SELL,252.782077,-38,USCAZXGNRG,8293.983911000001,8293.983911000001
2007-07-25,0.0,BUY,20.903135,942,XLK,19690.75317,19690.75317
2007-07-25,0.0,BUY,133.900082,75,YZRQBQUGZD,10042.50615,10042.50615
2007-10-18,0.0,SELL,21.8267255,-942,XLK,19690.75317,19690.75317
2007-10-18,0.0,SELL,62.0006985,-379,MGUUWANAZT,23456.037878000003,23456.037878000003
2007-10-18,0.0,SELL,57.9613045,-112,GWZJAEGAJW,6356.9534,6356.9534
2007-10-18,0.0,SELL,66.410037,-104,YUQXABOZOW,6705.885732000002,6705.885732000002
2007-10-18,0.0,SELL,31.595260000000003,-220,EAWRZIPDPK,6763.814420000001,6763.814420000001
2007-10-18,0.0,SELL,23.756436,-301,WMYRAFQULM,7176.916376000001,7176.916376000001
2007-10-18,0.0,SELL,145.498172,-41,YZRQBQUGZD,5489.903362,5489.903362
2007-10-18,0.0,SELL,25.9861015,-926,SWOQQZYORQ,23107.165555,23107.165555
2007-10-18,0.0,SELL,14.657801000000001,-572,KRAHMBDDUY,9977.176352000002,9977.176352000002
2007-10-18,0.0,SELL,77.66834800000001,-299,EIOMEVNYBL,23146.071390000005,23146.071390000005
2007-10-18,0.0,SELL,22.026695500000002,-587,RAMQRWMTFF,13585.217477,13585.217477
2007-10-18,0.0,SELL,51.8822165,-123,URKHULIOIY,6177.986559,6177.986559
2007-10-18,0.0,SELL,11.098335,-768,MCYZEAJMAF,8910.136320000001,8910.136320000001
2007-10-18,0.0,SELL,10.858371,-259,PYQEPSJEVQ,5390.5984685,5390.5984685
2007-10-18,0.0,SELL,30.435433999999997,-383,OKILLULHHV,12966.494682500002,12966.494682500002
2007-10-18,0.0,BUY,18.9928485,526,KBHDOERKGN,9990.238311000001,9990.238311000001
2007-10-18,0.0,BUY,43.356502500000005,325,GACFNGODCF,14090.863312500001,14090.863312500001
2007-10-18,0.0,BUY,38.225733000000005,215,PEXXZEACMI,8218.532595,8218.532595
2007-10-18,0.0,BUY,9.051357500000002,918,VBUPOXHOXO,8309.146185000001,8309.146185000001
2007-10-18,0.0,BUY,31.064659000000006,284,CHTONOBFET,8822.363156000001,8822.363156000001
2007-10-18,0.0,BUY,55.29829350000001,92,ZLWWSVVKXT,5087.443002000001,5087.443002000001
2007-10-18,0.0,BUY,66.5399795,130,AIAFASYVUC,8650.197335,8650.197335
2007-10-18,0.0,BUY,33.164974,360,AMQXCJWVTA,11939.39064,11939.39064
2007-10-18,0.0,BUY,17.2525875,373,MKYFXWIYNY,6435.2151375,6435.2151375
2007-10-18,0.0,BUY,65.749861,134,EARKBGCHRT,8810.481373999999,8810.481373999999
2007-10-18,0.0,BUY,5.2507875,1828,ODMVBZLTDA,9598.439550000001,9598.439550000001
2007-10-18,0.0,BUY,39.045856,157,CDMANMRZVT,6130.199392,6130.199392
2007-10-18,0.0,BUY,62.439364499999996,80,JKWZPIPUMQ,4995.14916,4995.14916
2007-10-18,0.0,BUY,47.367104000000005,108,LFDCRPPIWT,5115.647232,5115.647232
